epoch,MaP,MaP@[IoU=50],MaP@[IoU=75],MaP@[area=large],MaP@[area=medium],MaP@[area=small],Recall@[area=large],Recall@[area=medium],Recall@[area=small],Recall@[max_detections=100],Recall@[max_detections=10],Recall@[max_detections=1],box_loss,class_loss,loss,val_box_loss,val_class_loss,val_loss
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.148003578186035,131.2604522705078,134.40843200683594,5.332879543304443,88.2390365600586,93.57192993164062
1,0.019992927089333534,0.07499890774488449,0.003804321400821209,0.0,0.028609152883291245,0.026221774518489838,0.0,0.08913043141365051,0.17472527921199799,0.12552084028720856,0.06145833432674408,0.006770833395421505,2.1631574630737305,12.428434371948242,14.591591835021973,2.375898838043213,6.122069358825684,8.497970581054688
2,0.544625461101532,0.9604460597038269,0.5458776950836182,0.2772277295589447,0.5657537579536438,0.5581640005111694,0.2777777910232544,0.6184782385826111,0.605494499206543,0.5963541865348816,0.5916666388511658,0.08906249701976776,1.704067349433899,2.2526304721832275,3.9566988945007324,1.4587711095809937,1.262986660003662,2.721757173538208
3,0.6477841138839722,0.9795695543289185,0.7444242238998413,0.3397139608860016,0.6722314953804016,0.6628528237342834,0.36666667461395264,0.699999988079071,0.6857143044471741,0.6776041388511658,0.6776041388511658,0.09843750298023224,1.3012402057647705,1.022331714630127,2.3235721588134766,1.4283459186553955,0.9492495656013489,2.3775954246520996
4,0.7157196402549744,1.0,0.9777881503105164,0.7569857239723206,0.761726438999176,0.6906800866127014,0.8111110925674438,0.791304349899292,0.7307692170143127,0.7635416388511658,0.7635416388511658,0.08906249701976776,1.1591960191726685,0.7009879350662231,1.8601840734481812,1.061041235923767,0.6938759088516235,1.7549173831939697
5,0.710478663444519,0.9966568350791931,0.8598238825798035,0.5916100740432739,0.7663485407829285,0.6924574375152588,0.7222222089767456,0.8086956739425659,0.7428571581840515,0.7734375,0.7734375,0.10885416716337204,0.9737845659255981,0.5392245054244995,1.5130093097686768,1.074422001838684,0.5466439723968506,1.6210663318634033
6,0.799295961856842,0.9997947812080383,0.9316167831420898,0.7476485371589661,0.8358743786811829,0.7754907608032227,0.7777777910232544,0.864130437374115,0.7989010810852051,0.8291666507720947,0.8291666507720947,0.1119791641831398,0.9094042181968689,0.4430898129940033,1.3524938821792603,0.9017322063446045,0.4241010248661041,1.3258333206176758
7,0.8196351528167725,0.9995885491371155,0.9951456189155579,0.7084708213806152,0.849180281162262,0.8135325908660889,0.7111111283302307,0.876086950302124,0.8439560532569885,0.8531249761581421,0.8531249761581421,0.11614583432674408,0.8662721514701843,0.3897108733654022,1.255982756614685,0.7967821359634399,0.3668471872806549,1.1636289358139038
8,0.7666789889335632,0.999846339225769,0.9466208219528198,0.5518151521682739,0.83554607629776,0.7331379652023315,0.5777778029441833,0.8586956262588501,0.7857142686843872,0.8109375238418579,0.8109375238418579,0.1015625,0.8203557133674622,0.34586718678474426,1.1662228107452393,0.8998320698738098,0.41298314929008484,1.3128150701522827
9,0.8483997583389282,1.0,0.9900990128517151,0.6503795385360718,0.8798009157180786,0.8457229137420654,0.6888889074325562,0.8891304135322571,0.8615384697914124,0.8666666746139526,0.8666666746139526,0.1223958358168602,0.7739461064338684,0.31964725255966187,1.0935935974121094,0.7562825679779053,0.30762019753456116,1.0639026165008545
10,0.8280802965164185,0.9998974204063416,0.999846339225769,0.7894200682640076,0.8613986968994141,0.8030421733856201,0.8222222328186035,0.897826075553894,0.8384615182876587,0.8661458492279053,0.8661458492279053,0.10729166865348816,0.7260307669639587,0.29367369413375854,1.0197043418884277,0.7366258502006531,0.2994828522205353,1.0361084938049316
11,0.8628711104393005,1.0,1.0,0.8891088962554932,0.9021736979484558,0.8210368156433105,0.8888888955116272,0.9206521511077881,0.8648351430892944,0.8927083611488342,0.8927083611488342,0.12031249701976776,0.706250011920929,0.2754690945148468,0.9817189574241638,0.6452487111091614,0.28215092420578003,0.9273995757102966
12,0.7512269020080566,1.0,1.0,0.7917680144309998,0.7623513340950012,0.7465899586677551,0.8111110925674438,0.791304349899292,0.7868131995201111,0.7901041507720947,0.7901041507720947,0.09687499701976776,0.7149582505226135,0.2664389908313751,0.9813975095748901,0.8234904408454895,0.3040013015270233,1.1274917125701904
13,0.8440496921539307,1.0,1.0,0.825931191444397,0.8461574912071228,0.8481875658035278,0.8444444537162781,0.873913049697876,0.8780219554901123,0.8744791746139526,0.8744791746139526,0.1041666641831398,0.6971263885498047,0.2549181878566742,0.9520447850227356,0.6278625130653381,0.24005281925201416,0.8679152131080627
14,0.8874664902687073,1.0,1.0,0.8417491912841797,0.8980536460876465,0.8851400017738342,0.8444444537162781,0.9239130616188049,0.9164835214614868,0.9166666865348816,0.9166666865348816,0.1119791641831398,0.6132745146751404,0.23432710766792297,0.8476017713546753,0.5831140875816345,0.22381123900413513,0.8069252967834473
15,0.8359440565109253,1.0,1.0,0.76197350025177,0.8605269193649292,0.8159140944480896,0.7888888716697693,0.884782612323761,0.8538461327552795,0.8656250238418579,0.8656250238418579,0.10989583283662796,0.6289467215538025,0.2276804894208908,0.8566271066665649,0.6402260065078735,0.23044215142726898,0.8706681132316589
16,0.8567458391189575,1.0,1.0,0.802970290184021,0.9063804745674133,0.8272702097892761,0.8111110925674438,0.939130425453186,0.8758241534233093,0.903124988079071,0.903124988079071,0.10729166865348816,0.6009790301322937,0.22007492184638977,0.8210539817810059,0.6163052916526794,0.224059596657753,0.8403646945953369
17,0.885644257068634,1.0,1.0,0.7164851427078247,0.9009754657745361,0.8890248537063599,0.7444444298744202,0.9206521511077881,0.9230769276618958,0.9135416746139526,0.9135416746139526,0.11041666567325592,0.5731796026229858,0.21100260317325592,0.7841823101043701,0.527136504650116,0.20269973576068878,0.729836106300354
18,0.8850095868110657,1.0,1.0,0.9202263355255127,0.9393916726112366,0.848530650138855,0.9333333373069763,0.9543478488922119,0.89670330286026,0.9260416626930237,0.9260416626930237,0.11510416865348816,0.5574517250061035,0.20321254432201385,0.7606642842292786,0.5567560791969299,0.21087120473384857,0.7676271796226501
19,0.886994481086731,1.0,1.0,0.7877612709999084,0.907829999923706,0.8862623572349548,0.8111110925674438,0.938043475151062,0.9153845906257629,0.9213541746139526,0.9213541746139526,0.11354167014360428,0.5930964946746826,0.206100195646286,0.7991966009140015,0.5752432346343994,0.19968904554843903,0.7749322652816772
20,0.8800274729728699,1.0,1.0,0.8370296955108643,0.8850274085998535,0.888503909111023,0.855555534362793,0.897826075553894,0.9208791255950928,0.9067708253860474,0.9067708253860474,0.11249999701976776,0.5672372579574585,0.19839759171009064,0.7656349539756775,0.5434579253196716,0.193599134683609,0.7370569705963135
21,0.8610936999320984,1.0,1.0,0.843069314956665,0.8972977995872498,0.8349340558052063,0.8666666746139526,0.914130449295044,0.8747252821922302,0.8932291865348816,0.8932291865348816,0.11249999701976776,0.5248371362686157,0.18670494854450226,0.7115420699119568,0.6975560784339905,0.22602926194667816,0.9235855937004089
22,0.9067062735557556,1.0,1.0,0.8670281171798706,0.9266606569290161,0.8926547765731812,0.8888888955116272,0.947826087474823,0.9241757988929749,0.9338541626930237,0.9338541626930237,0.1171875,0.527543306350708,0.18483783304691315,0.7123813629150391,0.49322596192359924,0.1825712025165558,0.6757972240447998
23,0.8656553030014038,1.0,1.0,0.8396039605140686,0.8823541402816772,0.863644540309906,0.855555534362793,0.8923913240432739,0.906593382358551,0.8973958492279053,0.8973958492279053,0.10781250149011612,0.5243729948997498,0.18446089327335358,0.7088338732719421,0.6375066637992859,0.20009024441242218,0.8375970125198364
24,0.8615037202835083,1.0,1.0,0.800605058670044,0.874538004398346,0.8529610633850098,0.8333333134651184,0.89673912525177,0.8736263513565063,0.8828125,0.8828125,0.109375,0.4981599450111389,0.17496086657047272,0.6731207966804504,0.5822589993476868,0.18532955646514893,0.7675889730453491
25,0.9003828167915344,1.0,1.0,0.8783278465270996,0.9056506156921387,0.9005275964736938,0.8888888955116272,0.926086962223053,0.9318681359291077,0.9270833134651184,0.9270833134651184,0.11562500149011612,0.5306585431098938,0.1786283254623413,0.7092869281768799,0.5342932343482971,0.17662684619426727,0.710919976234436
26,0.9098794460296631,1.0,1.0,0.6764733791351318,0.9205235838890076,0.9263615608215332,0.699999988079071,0.9402173757553101,0.9439560174942017,0.9307291507720947,0.9307291507720947,0.12031249701976776,0.4984743893146515,0.17132624983787537,0.6698006391525269,0.5203679203987122,0.18262119591236115,0.7029889822006226
27,0.902374804019928,1.0,1.0,0.8945544362068176,0.9300780296325684,0.8793076276779175,0.8999999761581421,0.9445652365684509,0.91318678855896,0.9276041388511658,0.9276041388511658,0.12083332985639572,0.5088760256767273,0.1723562330007553,0.6812321543693542,0.5565812587738037,0.1829732209444046,0.7395546436309814
28,0.9224876761436462,1.0,1.0,0.8600777983665466,0.9477018713951111,0.9091106057167053,0.8888888955116272,0.9619565010070801,0.9296703338623047,0.9432291388511658,0.9432291388511658,0.11822916567325592,0.49114638566970825,0.1676359474658966,0.6587824821472168,0.48832520842552185,0.168765127658844,0.6570903658866882
29,0.8960405588150024,1.0,1.0,0.783486545085907,0.910724937915802,0.8959100246429443,0.8111110925674438,0.9315217137336731,0.9274725317955017,0.9239583611488342,0.9239583611488342,0.11614583432674408,0.5026227831840515,0.16851229965686798,0.6711350679397583,0.5213912129402161,0.17521065473556519,0.6966019868850708
30,0.896385669708252,1.0,1.0,0.9091089367866516,0.9054960012435913,0.8883395791053772,0.9222221970558167,0.9315217137336731,0.9164835214614868,0.9239583611488342,0.9239583611488342,0.1119791641831398,0.486646831035614,0.16486184298992157,0.651508629322052,0.4889555871486664,0.16224969923496246,0.6512054204940796
31,0.8917831182479858,0.9900990128517151,0.9900990128517151,0.7840346693992615,0.9110047221183777,0.8971893191337585,0.800000011920929,0.9326087236404419,0.9219779968261719,0.9213541746139526,0.9213541746139526,0.11874999850988388,0.47355887293815613,0.16130024194717407,0.634859025478363,0.49252334237098694,0.18257157504558563,0.6750949621200562
32,0.9034645557403564,1.0,1.0,0.9014851450920105,0.9179766774177551,0.894875168800354,0.9111111164093018,0.9304347634315491,0.9120879173278809,0.9208333492279053,0.9208333492279053,0.12187500298023224,0.4603368639945984,0.16003644466400146,0.6203732490539551,0.47697266936302185,0.169898122549057,0.6468709111213684
33,0.8657102584838867,1.0,1.0,0.7957331538200378,0.8870341777801514,0.8569867014884949,0.8111110925674438,0.905434787273407,0.8813186883926392,0.8895833492279053,0.8895833492279053,0.11510416865348816,0.45468103885650635,0.15736056864261627,0.6120417714118958,0.6518149375915527,0.1876739263534546,0.8394887447357178
34,0.9154386520385742,1.0,1.0,0.7927392721176147,0.9512540102005005,0.8902837038040161,0.800000011920929,0.959782600402832,0.9153845906257629,0.9312499761581421,0.9312499761581421,0.12187500298023224,0.46075180172920227,0.1566174328327179,0.6173691749572754,0.4709647595882416,0.1626662015914917,0.6336309313774109
35,0.9031667709350586,1.0,1.0,0.8684048652648926,0.9162743091583252,0.9001020193099976,0.8999999761581421,0.9445652365684509,0.9164835214614868,0.9291666746139526,0.9291666746139526,0.11614583432674408,0.4503049850463867,0.15341034531593323,0.6037154197692871,0.46374908089637756,0.15701307356357574,0.6207621693611145
36,0.9097250699996948,1.0,1.0,0.9144271612167358,0.9594646096229553,0.8778448104858398,0.9333333373069763,0.9739130139350891,0.910988986492157,0.942187488079071,0.942187488079071,0.1145833358168602,0.4584311842918396,0.1558082401752472,0.6142393350601196,0.4539804458618164,0.15238913893699646,0.6063696146011353
37,0.8808223009109497,1.0,1.0,0.7865629196166992,0.9034795761108398,0.8731567859649658,0.8111110925674438,0.9228261113166809,0.894505500793457,0.9041666388511658,0.9041666388511658,0.11666666716337204,0.4579595923423767,0.15500347316265106,0.612963080406189,0.5793052911758423,0.18380123376846313,0.7631065845489502
38,0.9190379977226257,1.0,1.0,0.8471789956092834,0.9579224586486816,0.8980984091758728,0.8777777552604675,0.968478262424469,0.9285714030265808,0.9453125,0.9453125,0.11770833283662796,0.4508691430091858,0.1514863669872284,0.6023557782173157,0.4501659572124481,0.1561216413974762,0.6062875390052795
39,0.9369528889656067,1.0,1.0,0.9297909736633301,0.9532257914543152,0.9264166951179504,0.9444444179534912,0.9652174115180969,0.9417582154273987,0.953125,0.953125,0.12447916716337204,0.4507887661457062,0.15006837248802185,0.6008570790290833,0.3993875980377197,0.14738133549690247,0.5467690229415894
40,0.9304048418998718,1.0,1.0,0.9162376523017883,0.9531993865966797,0.9140268564224243,0.9222221970558167,0.966304361820221,0.9395604133605957,0.9515625238418579,0.9515625238418579,0.12187500298023224,0.43044841289520264,0.14734137058258057,0.5777897238731384,0.41730472445487976,0.1469011753797531,0.5642057657241821
41,0.9147590398788452,1.0,1.0,0.9303960204124451,0.9259577989578247,0.9083148837089539,0.9444444179534912,0.939130425453186,0.9373626112937927,0.9385416507720947,0.9385416507720947,0.1145833358168602,0.4286063015460968,0.14481988549232483,0.5734261274337769,0.447698712348938,0.15207849442958832,0.5997770428657532
42,0.8867930173873901,1.0,1.0,0.8783278465270996,0.9289841651916504,0.8464494943618774,0.8888888955116272,0.945652186870575,0.8703296780586243,0.9072916507720947,0.9072916507720947,0.11770833283662796,0.44776520133018494,0.14830262959003448,0.5960679054260254,0.5180405378341675,0.1620328277349472,0.6800734400749207
43,0.9265168905258179,1.0,1.0,0.9023762345314026,0.9602320194244385,0.8957778811454773,0.9111111164093018,0.9652174115180969,0.9230769276618958,0.9427083134651184,0.9427083134651184,0.12343750149011612,0.4386354982852936,0.14685633778572083,0.5854918956756592,0.3959556519985199,0.13770467042922974,0.533660352230072
44,0.9117152690887451,0.9900990128517151,0.9900990128517151,0.7547029852867126,0.9588121771812439,0.8854966163635254,0.7777777910232544,0.967391312122345,0.91318678855896,0.932812511920929,0.932812511920929,0.12291666865348816,0.42227843403816223,0.14114664494991302,0.5634251236915588,0.4146111011505127,0.14385691285133362,0.5584680438041687
45,0.8572055697441101,0.9801980257034302,0.9801980257034302,0.7064356207847595,0.9189082384109497,0.8302022218704224,0.7222222089767456,0.9423912763595581,0.8681318759918213,0.8968750238418579,0.8968750238418579,0.11614583432674408,0.41591355204582214,0.1393861472606659,0.5552996397018433,0.5129308700561523,0.1658329963684082,0.6787639260292053
46,0.9243090152740479,1.0,1.0,0.8769271373748779,0.9632852077484131,0.8909145593643188,0.8999999761581421,0.968478262424469,0.9076923131942749,0.9364583492279053,0.9364583492279053,0.125,0.4559483230113983,0.14780020713806152,0.6037485003471375,0.4847692847251892,0.15506400167942047,0.6398332715034485
47,0.8808438777923584,1.0,1.0,0.8864874839782715,0.900323212146759,0.8633362650871277,0.9222221970558167,0.9195652008056641,0.8835164904594421,0.9026041626930237,0.9026041626930237,0.1197916641831398,0.39318951964378357,0.13789914548397064,0.5310887098312378,0.6292679309844971,0.1961469054222107,0.8254149556159973
48,0.931878924369812,1.0,1.0,0.9282178282737732,0.9462155103683472,0.9212380647659302,0.9333333373069763,0.959782600402832,0.9296703338623047,0.9442708492279053,0.9442708492279053,0.12135417014360428,0.4249201714992523,0.1419675499200821,0.5668877959251404,0.4332917332649231,0.13801679015159607,0.571308434009552
49,0.9019732475280762,1.0,1.0,0.9416941404342651,0.9238740801811218,0.8814590573310852,0.9555555582046509,0.945652186870575,0.8901098966598511,0.9197916388511658,0.9197916388511658,0.12343750149011612,0.40940016508102417,0.13720837235450745,0.5466087460517883,0.4878925681114197,0.15348967909812927,0.6413822770118713
